customer_id,car_model,contract_type,tenure_months,service_calls_last_3m,satisfaction_score,monthly_payment,complaint_level,text,churn
2251,SUV Sport,lease,52,2,3,503.98,0,Customer drives a SUV Sport. Customer is neutral about the car. Some minor service issues were reported recently. Customer is currently leasing the vehicle. Customer expresses loyalty to the brand.,0
2252,SUV Sport,finance,36,1,1,430.35,3,Customer drives a SUV Sport. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is financing the car. Customer mentions switching to another brand soon.,1
2253,Sedan Premium,finance,21,3,3,387.06,0,Customer drives a Sedan Premium. Customer is neutral about the car. Frequent service complaints about reliability and repairs. Customer is financing the car. Customer expresses loyalty to the brand.,1
2254,SUV Sport,finance,44,5,1,212.21,2,Customer drives a SUV Sport. Customer is very unhappy with the car. Frequent service complaints about reliability and repairs. Customer considers the monthly payment affordable. Customer is financing the car. Customer is considering alternatives due to recurring issues.,1
2255,Sedan Premium,finance,37,4,5,360.65,1,Customer drives a Sedan Premium. Customer is satisfied and generally likes the car. Frequent service complaints about reliability and repairs. Customer is financing the car.,0
2256,Truck Utility,lease,46,2,3,417.63,2,Customer drives a Truck Utility. Customer is neutral about the car. Some minor service issues were reported recently. Customer is currently leasing the vehicle. Customer is considering alternatives due to recurring issues.,0
2257,Truck Utility,lease,5,1,2,280.98,3,Customer drives a Truck Utility. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer considers the monthly payment affordable. Customer is currently leasing the vehicle. Customer mentions switching to another brand soon.,1
2258,SUV Sport,lease,4,2,3,478.59,3,Customer drives a SUV Sport. Customer is neutral about the car. Some minor service issues were reported recently. Customer is currently leasing the vehicle. Customer mentions switching to another brand soon.,1
2259,Sedan Basic,subscription,38,1,1,506.21,1,Customer drives a Sedan Basic. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract.,1
2260,EV Compact,lease,18,1,2,336.56,0,Customer drives a EV Compact. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is currently leasing the vehicle. Customer expresses loyalty to the brand.,1
2261,Sedan Basic,subscription,15,2,1,487.1,1,Customer drives a Sedan Basic. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract.,1
2262,EV Compact,lease,25,1,4,386.83,3,Customer drives a EV Compact. Customer is satisfied and generally likes the car. Some minor service issues were reported recently. Customer is currently leasing the vehicle. Customer mentions switching to another brand soon.,0
2263,Sedan Basic,lease,43,0,5,537.66,2,Customer drives a Sedan Basic. Customer is satisfied and generally likes the car. No recent service issues or complaints. Customer is currently leasing the vehicle. Customer is considering alternatives due to recurring issues.,1
2264,SUV Sport,lease,11,1,3,644.1,3,Customer drives a SUV Sport. Customer is neutral about the car. Some minor service issues were reported recently. Customer says the monthly payment feels too expensive. Customer is currently leasing the vehicle. Customer mentions switching to another brand soon.,1
2265,Sedan Basic,lease,58,0,1,268.76,1,Customer drives a Sedan Basic. Customer is very unhappy with the car. No recent service issues or complaints. Customer considers the monthly payment affordable. Customer is currently leasing the vehicle.,0
2266,Sedan Basic,finance,25,5,1,492.34,2,Customer drives a Sedan Basic. Customer is very unhappy with the car. Frequent service complaints about reliability and repairs. Customer is financing the car. Customer is considering alternatives due to recurring issues.,1
2267,Truck Utility,finance,9,4,5,556.6,0,Customer drives a Truck Utility. Customer is satisfied and generally likes the car. Frequent service complaints about reliability and repairs. Customer is financing the car. Customer expresses loyalty to the brand.,1
2268,Truck Utility,lease,5,4,2,283.52,0,Customer drives a Truck Utility. Customer is very unhappy with the car. Frequent service complaints about reliability and repairs. Customer considers the monthly payment affordable. Customer is currently leasing the vehicle. Customer expresses loyalty to the brand.,1
2269,Sedan Basic,finance,51,1,2,330.99,2,Customer drives a Sedan Basic. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is financing the car. Customer is considering alternatives due to recurring issues.,1
2270,EV Compact,finance,7,1,1,329.63,0,Customer drives a EV Compact. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is financing the car. Customer expresses loyalty to the brand.,1
2271,Sedan Premium,subscription,25,2,4,384.07,1,Customer drives a Sedan Premium. Customer is satisfied and generally likes the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract.,1
2272,Sedan Premium,subscription,40,2,1,357.24,1,Customer drives a Sedan Premium. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract.,1
2273,Sedan Premium,finance,31,1,5,376.21,2,Customer drives a Sedan Premium. Customer is satisfied and generally likes the car. Some minor service issues were reported recently. Customer is financing the car. Customer is considering alternatives due to recurring issues.,0
2274,SUV Family,subscription,16,3,2,500.56,3,Customer drives a SUV Family. Customer is very unhappy with the car. Frequent service complaints about reliability and repairs. Customer is on a flexible subscription contract. Customer mentions switching to another brand soon.,1
2275,Sedan Premium,finance,7,2,1,172.5,3,Customer drives a Sedan Premium. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer considers the monthly payment affordable. Customer is financing the car. Customer mentions switching to another brand soon.,1
2276,SUV Family,finance,42,3,4,283.13,2,Customer drives a SUV Family. Customer is satisfied and generally likes the car. Frequent service complaints about reliability and repairs. Customer considers the monthly payment affordable. Customer is financing the car. Customer is considering alternatives due to recurring issues.,0
2277,Sedan Premium,finance,29,0,2,480.39,3,Customer drives a Sedan Premium. Customer is very unhappy with the car. No recent service issues or complaints. Customer is financing the car. Customer mentions switching to another brand soon.,1
2278,Sedan Basic,lease,3,0,4,466.33,2,Customer drives a Sedan Basic. Customer is satisfied and generally likes the car. No recent service issues or complaints. Customer is currently leasing the vehicle. Customer is considering alternatives due to recurring issues.,1
2279,SUV Family,finance,11,2,1,272.97,0,Customer drives a SUV Family. Customer is very unhappy with the car. Some minor service issues were reported recently. Customer considers the monthly payment affordable. Customer is financing the car. Customer expresses loyalty to the brand.,1
2280,Truck Utility,subscription,34,2,5,467.16,1,Customer drives a Truck Utility. Customer is satisfied and generally likes the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract.,1
2281,Truck Utility,lease,10,0,2,559.22,3,Customer drives a Truck Utility. Customer is very unhappy with the car. No recent service issues or complaints. Customer is currently leasing the vehicle. Customer mentions switching to another brand soon.,1
2282,SUV Family,subscription,24,1,4,394.12,3,Customer drives a SUV Family. Customer is satisfied and generally likes the car. Some minor service issues were reported recently. Customer is on a flexible subscription contract. Customer mentions switching to another brand soon.,1
